LABEL_1,LABEL_2,LABEL_3,LABEL_4,LABEL_5,LABEL_6,LABEL_7,LABEL_8,LABEL_9,LABEL_10,LABEL_11,LABEL_12,LABEL_13,LABEL_14,LABEL_15,LABEL_16,LABEL_17,LABEL_18,LABEL_19,LABEL_20,LABEL_21,LABEL_22,LABEL_23,LABEL_24,LABEL_25,LABEL_26,LABEL_27,LABEL_28,LABEL_29,LABEL_30,LABEL_31,LABEL_32
2.05501,2.33241,2.18221,2.79864,3.21754,3.32343,2.96235,3.08463,2.10717,1.97082,2.76085,2.67109,2.57144,2.57852,2.17232,2.25952,2.46504,2.5431,2.13589,2.34082,2.17548,2.18874,2.12627,2.35112,1.91766,1.86522,1.78452,1.8898,2.31651,2.62937,1.94597,1.76497
2.76183,2.90895,3.20187,3.31723,3.70149,4.4487,3.99939,3.55496,2.7967,2.45012,4.41634,4.13247,3.52737,3.14384,3.94699,4.81225,3.3308,3.19418,4.16342,4.03901,2.76021,3.10232,3.57228,3.37767,2.26995,2.28817,2.39767,2.45203,3.17775,3.04812,2.33984,2.06224
1.75738,1.75098,2.90078,2.742,4.06937,3.73625,4.02511,3.54595,2.19779,2.06856,3.01638,2.98398,2.5847,2.2791,3.31866,3.10192,2.62904,2.6541,2.57892,2.56804,2.14341,1.9006,2.6556,2.22383,1.8433,1.79908,2.00851,2.1544,2.13753,2.22028,1.71539,1.81568
2.61725,2.61516,2.89895,2.70822,3.22829,3.20691,4.22027,3.60963,2.55685,2.52744,3.3074,3.16209,3.11389,3.05682,3.02552,2.89655,2.95907,2.88595,3.29765,2.95068,2.94777,2.93728,2.85721,3.01688,2.20101,2.20064,2.00652,1.98521,2.54249,2.64396,2.37869,2.17673
1.99515,2.71622,3.32675,3.19246,3.94779,4.12504,3.15139,2.79464,2.46693,2.84052,3.01592,3.75533,2.39115,2.43838,3.12634,2.79384,2.91127,2.82935,2.5204,2.28946,2.4214,2.40415,3.28599,2.93984,2.28453,2.33698,1.97977,2.06196,2.08662,2.71857,1.91527,2.02207
3.05765,2.7612,2.81367,2.22072,3.49716,3.70305,3.82372,3.52427,2.16697,2.22385,3.24045,2.84091,2.41721,1.82592,3.2701,3.238,2.79681,2.53759,2.80053,3.02362,2.24817,2.38632,3.17491,2.32641,1.84698,1.8242,2.06802,2.00759,2.24793,2.32977,1.74031,1.67814
2.63021,2.57187,2.95655,2.77373,3.08296,2.97232,4.0112,3.81289,2.62484,2.22655,3.68181,3.17309,3.11349,2.88874,2.69795,2.6757,2.67744,2.48337,2.40423,2.16658,2.44065,2.16223,2.72946,2.85529,1.98154,1.83966,2.30484,2.28381,2.5727,2.32685,2.00772,1.86466
2.59275,2.59353,2.88893,2.6433,3.65888,3.87075,3.63137,3.60227,2.61806,2.18874,3.69587,3.01422,3.09194,3.00764,2.90745,2.73082,2.93312,2.7792,2.86162,2.66354,2.11872,2.18776,2.88366,3.17959,2.07787,2.00867,2.2928,2.02624,2.52906,2.34071,1.90504,1.98634
2.29263,2.52291,2.1628,2.02717,3.0629,3.10673,2.40036,1.87816,2.12453,1.86752,2.89076,2.29548,2.41034,2.04989,1.52192,1.51936,2.21315,2.27082,1.81042,2.17043,2.04453,1.81133,1.65063,1.93855,2.00939,1.80347,1.72096,1.62072,2.26492,2.24957,1.67846,1.52217
2.45422,2.56631,2.59696,2.64968,4.0325,4.532,4.34234,3.90879,2.04243,1.83947,3.17863,3.29236,2.66946,3.16652,3.24881,3.53879,2.58161,2.79528,2.4405,2.36712,2.11379,2.19736,3.1008,3.24934,1.39093,1.52223,1.91355,1.8328,2.21707,2.53366,1.36634,1.45139
2.60084,2.52892,3.51095,2.99073,3.18835,3.20991,3.46787,3.23188,2.5437,2.34427,3.47612,3.32275,3.43232,3.32411,3.12372,3.49048,3.22928,3.19578,2.8153,3.00162,2.39944,2.95463,3.21562,3.2659,2.2809,2.29818,2.29615,2.1929,2.3897,2.33867,2.2055,2.01387
2.26383,2.34001,2.28913,2.16208,2.97344,3.2958,2.61564,2.71456,2.12658,1.79128,2.35943,2.20565,2.41029,2.41136,2.15253,2.0016,2.33698,2.25728,2.15199,1.95874,1.78591,1.898,2.10735,2.31775,1.99417,1.77286,2.01011,1.71221,2.15378,2.06522,1.67257,1.46751
2.62745,2.68768,2.7648,2.81432,3.62361,3.42782,3.82664,4.24691,2.01841,2.68815,3.47282,3.77874,3.14272,2.97337,3.59943,3.64102,3.41306,2.98091,2.98472,3.11466,2.35518,2.70144,3.07901,2.89688,1.96773,1.8765,2.67009,2.30852,2.58529,2.89523,2.18306,1.78573
2.15911,2.5095,2.71289,2.55317,3.98616,4.07308,3.55137,3.41978,2.24612,2.29784,3.59232,3.67525,2.50013,2.54559,3.17673,2.73303,2.99847,2.89855,2.49245,2.43957,2.11439,2.22235,2.69552,2.28827,1.83281,1.88,2.42332,2.78813,2.38307,2.49203,1.7987,1.80484
1.38537,1.63804,3.02254,2.86464,3.69585,3.97277,3.09179,3.03188,1.81386,1.75161,2.87391,2.29328,2.42605,2.43129,2.78213,2.61936,2.46764,2.49997,2.09414,1.96174,1.77221,1.81213,2.46063,1.76887,1.45699,1.50124,1.51915,1.72055,1.61877,1.73194,1.41147,1.37131
2.51772,2.10292,3.30583,2.85814,3.03751,3.33305,2.9031,3.1469,2.75036,2.37589,3.5256,2.7952,2.95298,2.79765,3.30105,3.28715,2.89322,2.8277,2.59711,2.53722,2.12963,2.31869,2.48597,3.05208,2.04477,1.91738,2.00886,2.08201,2.41198,2.24268,1.81568,1.74321
2.62523,2.48578,2.13054,2.18155,2.97349,3.00971,2.06789,2.91786,2.34625,2.06489,2.85156,2.75658,2.44537,2.56523,2.07206,2.37688,2.55686,2.40324,2.12695,2.04123,1.96997,1.94547,1.87137,2.11669,1.79644,1.83692,1.9368,1.88519,2.36314,2.37666,1.93629,1.72448
1.93403,2.43565,2.55212,2.5808,3.09533,3.17261,3.09879,2.98306,2.00959,2.02162,3.1045,2.67245,2.6577,2.88212,2.67436,2.31165,2.47876,2.47554,2.17091,2.07286,2.61449,2.56806,2.51145,2.7895,1.7521,1.70228,1.86708,1.81037,1.97504,2.16261,1.58651,1.53772
1.27996,1.23311,1.07983,0.980681,1.97242,1.69564,1.27699,1.09272,1.42988,1.36924,1.10986,1.09065,1.0936,0.918562,1.3182,1.25069,1.82816,1.5452,1.56009,1.43747,1.47077,1.36582,1.23088,1.12158,1.71406,1.58453,1.20341,1.09729,1.51938,1.3953,1.18892,1.24129
2.78427,2.62629,2.68679,2.16948,3.01329,2.99135,2.5656,2.48379,2.19596,1.5988,3.24511,2.64869,2.8549,3.01704,2.00836,2.10716,2.59426,2.41469,2.3718,2.09801,2.03434,2.01268,2.4501,2.52934,2.14434,2.03119,1.83446,1.97166,2.60735,2.24883,2.01892,1.6932
2.39448,2.40558,2.63427,2.54071,3.31793,3.77787,3.14749,3.11553,2.27692,1.99228,2.36584,2.24114,2.55997,2.43142,2.30789,2.79163,2.71088,2.4741,2.31642,2.40247,2.10188,2.7863,1.94335,2.3169,2.04026,2.05702,1.85869,1.92159,2.22713,2.1264,1.88246,1.8094
1.93873,1.99833,3.1305,3.50581,4.95682,4.866,4.19456,4.21523,2.44268,2.58858,3.68865,3.64952,3.25691,3.04435,3.5141,3.99477,2.75857,2.9085,2.97903,2.91628,2.154,2.27375,3.10636,3.04529,1.77014,1.81451,1.97578,1.96073,2.33193,2.32506,1.53013,1.58539
2.08236,2.44101,2.3872,2.09472,3.05795,2.94788,2.89125,2.7135,2.31812,2.12337,2.74677,2.14522,2.48404,2.3394,2.29819,2.18893,2.46609,2.29284,1.9445,1.76809,2.12946,2.26336,1.85323,2.05019,2.19385,1.94031,2.27396,2.03084,2.43171,2.32911,1.97859,1.7584
3.05856,2.68572,3.42532,3.10382,4.02338,4.40492,2.87505,3.68909,2.31106,2.20039,3.48205,4.39016,3.07879,3.05185,4.09077,3.92063,3.09783,3.09425,3.36574,3.91041,2.43985,2.52621,2.92294,2.98803,1.73981,1.88224,2.44566,2.02504,2.54554,2.54752,1.74564,1.72589
2.171,2.2278,2.62758,2.54948,3.61097,3.64068,3.3831,3.34032,2.2642,1.89693,2.97975,2.74553,2.73031,2.52346,2.73722,2.54957,2.50959,2.39016,2.46519,2.35058,2.41342,2.07307,2.90687,2.68452,1.92631,1.96883,1.92326,1.75735,2.55913,2.37872,1.69005,1.51558
1.34959,1.48041,1.50547,1.44447,2.22813,2.45734,1.66172,1.64597,1.08597,1.05148,1.7245,1.82116,1.67172,1.71331,1.5432,1.49955,1.2146,1.07824,1.0641,1.03308,0.958133,0.893889,1.41213,1.2546,0.785602,0.853562,1.01962,1.00845,1.35611,1.21297,0.760039,0.749517
1.56029,1.51799,2.20974,2.08083,2.92615,3.18007,2.65528,2.83554,1.53826,1.47606,2.41423,2.30078,1.86335,2.0912,2.62901,2.30968,2.02746,2.10001,1.96596,1.94443,1.6244,1.65767,1.98123,1.93395,1.43746,1.44315,1.45248,1.47018,1.65155,1.59088,1.17356,1.21022
1.89495,2.06534,2.06679,2.06537,2.93379,3.04874,2.73109,2.60247,1.9809,1.77755,2.76876,2.69256,2.46487,2.56989,2.66889,2.45474,2.22051,2.20287,2.18602,1.93493,1.88729,1.82709,2.22157,2.03905,1.62499,1.60837,1.8568,1.84638,2.06611,2.01444,1.38517,1.45329
3.20151,3.10712,3.53721,3.08911,3.83109,3.91528,4.01397,3.76972,2.28128,2.17189,4.66419,4.04869,3.62198,3.2263,3.3185,3.52869,3.05337,3.10958,2.59618,2.69664,2.1087,2.37908,2.43538,2.25116,1.86169,1.98377,2.30681,2.07731,2.60668,2.36524,1.96647,1.89599
2.4913,2.2753,1.95229,1.97986,2.64417,2.48021,2.84267,2.21746,1.68287,1.39405,2.35077,1.80372,2.27361,2.23988,1.63098,1.48008,2.10669,2.12177,1.74923,1.77265,1.84693,1.83234,1.58872,1.8523,1.79315,1.80144,1.93734,1.88432,2.39842,1.86935,1.5698,1.51874
2.05479,2.19428,2.73782,2.78989,3.27369,3.46893,3.12793,3.71044,2.17587,2.25345,2.93263,3.15624,2.99085,2.91883,2.98187,2.55141,2.7514,2.65022,2.79388,2.56892,2.21401,2.12824,2.46651,2.2686,1.81037,1.82724,1.87791,1.86862,2.11128,2.42713,1.70739,1.61663
2.03791,2.04092,2.5507,3.09421,4.70502,4.36281,2.34133,2.54469,1.80274,1.92998,2.79386,3.14923,2.0944,2.11982,2.89682,2.68701,2.47229,2.37782,2.30785,2.20156,2.03998,2.00111,2.45426,2.12762,1.54358,1.72856,1.8055,1.76521,2.11457,2.09933,1.41299,1.70762
2.18259,2.22294,2.71405,2.86623,3.25897,3.58123,3.45774,3.15633,2.05946,1.948,3.43968,2.78721,3.00171,3.30481,2.62192,3.45812,2.54008,2.47284,2.68899,2.59245,1.96697,2.02105,3.17883,2.97058,1.8953,1.91549,1.7825,1.88732,2.44367,2.12918,1.59972,1.57158
2.69781,2.34174,2.23228,2.25766,3.2058,3.43797,3.31394,2.89677,2.2436,1.85855,2.90047,2.04118,2.70557,2.82374,2.07819,1.9789,2.59432,2.57533,2.21918,1.9361,2.20001,2.13822,1.86484,2.16346,2.13406,1.99269,2.11696,2.18127,2.43656,2.4629,2.08485,1.83711
2.76376,2.66608,2.93959,2.80747,3.34708,3.63513,2.96946,3.31788,2.59651,2.40167,3.51175,3.39965,3.52862,3.2498,3.17997,3.38435,3.10753,2.78012,2.84315,2.64114,2.52966,2.72557,2.59336,2.5255,2.09228,2.14762,2.27608,2.22217,2.76566,2.58838,1.96497,2.03682
0.0417163,0.0345826,0.0124959,0.00939905,0.00926189,0.0805213,0.00672553,0.0218152,0.00987043,0.0102775,0.00960481,0.00754563,0.00348315,0.0188881,0,0.000780651,0.0189714,0.0128994,0.0124876,0.00441187,0.000369822,0.0222952,0.0169063,0.0389498,0.093682,0.0528902,0.0268331,0.0270511,0.02761,0.0259837,0.0419531,0.0324214
2.84619,2.8623,2.57056,2.28949,3.09607,3.33739,2.94412,3.2013,2.02622,1.77742,3.49449,2.95066,2.99007,2.79253,2.73658,3.20402,2.66021,2.55926,2.25736,2.21989,2.31413,2.72996,2.41255,2.8181,2.12865,1.99636,1.82886,1.79996,2.48475,2.3778,1.91506,1.86609
3.78115,3.61818,3.29695,2.66971,4.24138,4.44837,5.57687,4.71709,2.66755,2.16814,4.30474,3.43079,4.17666,3.34814,3.4473,3.77251,3.32214,3.0279,3.6699,3.39793,2.70767,2.88745,3.0497,3.1785,2.21743,2.04851,2.23281,2.27609,2.98231,2.59845,2.12838,2.06126
1.84525,2.23733,2.80906,2.40417,3.08219,3.37202,3.37634,2.47273,2.35961,2.23093,3.03045,2.67426,2.38775,2.42279,2.45356,2.67708,2.4755,2.64739,2.25156,2.35562,2.00707,2.16574,2.55552,2.2725,1.92089,1.88408,1.59838,1.82869,1.93072,2.24427,1.57987,1.64665
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.20433,2.40776,2.9281,2.8017,3.28464,3.37629,3.11613,3.69693,2.144,1.96309,3.05682,3.01693,2.49812,2.6633,3.09381,3.14583,2.84707,3.02185,2.71573,2.77305,2.33385,2.51955,2.66827,2.53546,1.86611,1.8185,1.94614,2.25069,2.17428,1.95316,1.91056,1.56396
2.42696,2.3127,2.01704,2.00039,3.0618,3.22935,2.86651,2.69774,2.31476,1.64464,2.70953,2.09473,2.69508,2.1789,1.65229,1.6077,2.13956,2.00736,1.9061,1.51044,1.74232,1.71648,1.81755,1.93339,1.79029,1.65055,1.64803,1.6763,2.0367,1.91419,1.66244,1.64901
2.61653,2.57247,2.96828,2.33175,2.97208,2.88523,3.14522,3.11131,2.5348,1.99897,3.25891,2.77787,3.11142,3.07039,2.30902,2.17362,2.84319,2.66112,2.44751,2.38017,2.29095,2.30549,2.38715,2.48424,2.28433,2.07308,1.9243,1.87485,2.39395,2.36851,1.96489,1.91594
1.62549,1.66107,2.35106,2.40656,3.8533,4.36281,3.41537,3.60105,1.73297,1.75798,2.74481,2.82432,2.17288,2.45975,2.35741,2.27549,2.2707,2.24096,1.8293,2.00878,1.60934,1.92895,2.17886,1.87233,1.35046,1.39589,1.50184,1.47976,1.77741,1.79458,1.25059,1.23732
1.98017,2.52741,3.07476,3.13495,4.59702,4.89787,3.66839,4.13163,2.44568,2.29973,3.39215,3.49711,2.49223,2.45338,4.2146,3.8162,2.99367,3.03414,2.73488,2.87406,2.68964,2.42473,2.83162,2.79857,1.92199,1.89651,1.86264,2.07612,2.29511,2.39597,1.86374,1.89372
2.00912,2.13276,2.63662,2.46241,2.93752,3.22938,2.53485,2.81644,1.89107,1.83033,3.0103,3.03834,2.38966,2.79884,2.7318,3.28046,2.33602,2.34237,2.37792,2.40529,1.87157,2.14645,2.33784,2.19121,1.55016,1.64537,1.90045,1.82411,1.93191,2.04628,1.43893,1.54378
1.52386,1.55969,1.944,1.77083,2.6894,3.04686,3.0736,2.89024,1.82566,1.67883,2.23388,1.8726,2.49865,2.53353,1.9719,1.80482,2.14792,1.99736,1.66041,1.72647,1.64971,1.75635,2.22545,2.336,1.68484,1.6734,1.55221,1.51225,1.71061,1.63981,1.40104,1.35362
4.16669,4.18004,4.11515,3.55395,4.09746,4.92712,4.31895,4.41772,3.13734,3.14047,4.24902,4.00443,4.14244,3.96304,4.45081,3.99985,3.89736,3.64551,3.40057,3.98481,3.39544,3.38828,3.71411,3.96784,2.73921,2.79919,2.96436,3.00099,3.37197,4.33143,2.5454,2.45423
2.05084,2.17901,2.57798,2.53556,3.15913,3.40009,2.57486,2.24526,2.40986,2.13649,3.03894,2.66069,2.4622,2.52509,1.94917,1.74974,2.67757,2.40637,2.17456,2.06455,2.29942,2.02925,1.87236,2.05166,2.09668,1.84657,1.91168,1.89475,2.2283,2.41236,1.99447,1.67256
2.28079,2.31497,3.18859,3.07254,3.84155,4.26891,3.49812,3.22638,2.27124,2.16611,3.8186,3.94439,2.74532,2.91394,3.19539,3.03733,2.76116,2.95552,2.71551,2.72685,2.03573,2.41408,3.12766,2.46916,1.83236,1.92446,1.91249,1.86983,2.29749,2.33078,1.74555,1.79771
2.54763,2.28912,2.28963,2.3909,2.6794,2.75273,2.83348,3.1189,1.98957,1.666,2.54439,2.47417,2.60998,2.68777,2.40383,2.23461,2.35554,2.41474,2.16074,1.89828,1.99005,1.94329,2.26187,2.21436,1.78057,1.62572,1.90117,2.0471,2.04996,2.14847,1.76285,1.46479
2.61273,2.69175,2.71844,2.88872,3.56761,3.82969,3.39321,3.22892,1.99452,2.11595,3.23042,2.86301,2.5062,2.44682,3.25323,3.35673,3.0471,3.37655,3.10274,2.71469,2.41211,2.20293,2.89612,2.78071,2.11878,2.07264,2.23594,2.23735,2.76572,2.4204,2.17135,1.98591
1.82672,1.85352,1.59688,1.79265,2.34172,2.32221,2.21705,2.32809,1.74846,1.66837,1.81499,1.93604,2.21241,2.18942,1.47389,1.49219,1.68362,1.74757,1.55609,1.40912,1.60515,1.60297,1.49781,1.52394,1.65797,1.54541,1.50199,1.33029,1.58244,1.68458,1.16271,1.23904
2.07371,2.02882,2.56217,2.21572,2.74798,2.93917,2.16066,3.08558,1.55763,1.65597,3.29116,2.98195,2.31196,2.3943,2.72941,2.94777,2.08013,2.34392,2.29992,2.08706,1.57146,1.69367,1.73681,1.85745,1.30064,1.27576,1.89357,1.81056,2.03107,2.15439,1.33493,1.27199
2.39481,2.37335,2.83776,2.53327,4.19706,3.88254,2.58089,3.36839,2.31998,2.1588,3.3523,3.34155,2.58818,2.57786,3.55287,2.59555,2.79602,2.73347,2.82711,2.32871,1.97247,2.1552,2.39679,2.22127,1.93668,1.78595,2.03803,1.99045,2.6175,2.41652,1.50679,1.49508
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24988e-05,0,0,0,0,0,0,0,0
2.28281,2.10584,2.86867,2.03535,3.23345,3.55837,2.98328,2.876,2.11124,1.9993,2.65583,2.37263,2.52468,2.52484,1.79583,2.20496,2.34859,2.12211,2.1717,2.11461,2.168,1.85551,2.332,2.47304,1.93869,1.7798,1.64402,1.39863,1.95989,1.89151,1.58284,1.6667
2.36578,2.42762,2.67939,2.53278,3.21426,2.86415,3.04018,2.50005,2.40077,2.01814,3.16142,2.67835,2.57872,2.58814,2.97871,2.79703,2.76346,2.56253,2.6751,2.59055,2.34264,2.52186,2.80489,2.73905,2.21583,2.01491,2.09907,2.1974,2.8297,2.66071,1.87237,1.70315
2.02373,2.35025,2.23828,2.61936,3.57459,3.43239,2.93121,3.13441,1.92297,1.85581,3.08748,2.61497,3.1762,3.14374,2.56928,2.14057,2.63232,2.41963,2.36466,2.17609,2.19487,2.11186,2.51644,2.66799,1.94055,2.0415,1.74434,1.93055,2.19727,2.38632,1.52058,1.72232
3.20342,3.24615,3.4341,2.91188,3.80338,4.34273,3.571,4.01086,2.54086,2.4204,4.17409,3.3426,4.33882,3.48888,3.52164,3.50365,3.23091,3.22556,2.73274,2.67068,2.61836,2.57565,2.96623,3.17573,2.4582,2.49854,2.50336,2.48429,3.17064,2.8781,2.42537,2.1258
2.49908,1.73197,3.05278,3.13395,3.92355,4.30294,4.14324,4.34757,2.17726,2.0664,4.04294,3.41334,3.23474,2.48507,2.7069,3.01537,2.90783,2.73091,2.42723,2.56197,2.35244,2.3196,2.88132,2.12987,1.83612,1.60561,1.86838,1.60439,2.39557,2.08815,1.6281,1.56435
1.94315,1.80786,2.05066,2.07203,2.46741,2.83009,1.99485,2.72028,1.97046,1.86206,2.39493,2.49279,2.32435,2.24223,2.63514,2.44946,2.25707,2.22736,2.05636,2.06915,1.65991,1.74601,2.14175,2.30957,1.63449,1.56974,1.71875,1.72447,1.84576,1.78913,1.55735,1.46166
2.1315,2.36882,2.78599,2.45121,3.4794,3.6156,3.31013,3.25184,2.16671,2.05339,3.04523,2.81803,2.53814,2.50175,3.05466,2.90871,2.57815,2.46161,2.61256,2.51895,2.24117,2.2204,2.83865,2.48462,1.71611,1.60872,1.81764,1.69096,2.04517,2.17451,1.71321,1.46422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44583,2.42486,2.30001,2.00006,2.77121,2.96874,2.77951,2.69745,2.52199,2.10139,2.87392,2.7987,2.96422,2.63777,1.94483,1.94887,2.33677,2.30494,2.19829,1.9005,1.97152,1.99064,2.1313,2.47194,1.92602,1.86038,1.71499,1.69689,2.05358,2.03895,1.74526,1.81764
2.98149,2.92779,3.03355,2.79969,3.54015,3.98258,4.9631,4.76489,3.01994,2.4123,4.75072,4.18572,3.32462,3.44098,2.98847,2.81269,2.88418,2.96964,2.82445,2.56238,2.26785,2.7937,2.60604,2.72741,2.18482,2.02674,2.28825,2.10147,3.20777,3.08899,1.98817,1.80779
2.56899,2.39089,2.20156,2.39281,3.73379,3.62258,2.55741,2.67857,2.12549,1.90267,3.1451,2.17703,3.17749,3.15053,1.96987,1.97829,2.57067,2.32869,2.46839,2.1806,2.41751,2.07789,1.7602,2.3329,1.85888,1.66861,1.92754,1.97787,2.59171,2.30001,1.77715,1.57407
1.81425,1.96896,2.63889,2.68819,3.79766,4.03698,3.69335,3.73176,1.99857,1.95152,2.92173,2.88125,2.76295,2.73039,3.12883,3.33822,2.87878,2.99589,2.62183,2.67189,1.92037,2.01369,2.45673,2.35319,1.69205,1.75532,1.75301,1.63218,2.10453,2.21093,1.63876,1.4329
2.26157,2.36349,2.34916,2.21311,2.98345,3.4121,3.4718,3.02848,1.91689,1.90863,2.93951,2.64718,2.46878,2.49376,2.55282,2.67426,2.71482,2.521,2.11447,2.19135,1.77284,2.1803,2.27352,2.18259,1.84011,1.8298,1.96331,1.8865,2.28661,2.22043,1.5408,1.55896
2.15956,2.29243,3.03556,2.98332,3.82889,3.60995,3.71784,3.30187,2.42372,2.36844,3.5393,3.42742,2.7657,2.5591,3.07012,2.98133,2.51656,2.69458,2.40359,2.30816,2.4353,2.30905,2.50404,2.34865,1.76825,1.61104,1.81429,1.89612,2.3091,2.40678,1.66066,1.64337
3.03065,3.0904,2.86722,2.79288,3.80641,3.8151,3.51298,4.52537,2.49736,2.32249,3.7742,3.45222,3.13272,3.41994,2.52419,2.14504,2.88442,2.55128,2.54337,2.4119,2.22307,2.49219,2.51463,2.48253,2.22801,2.16407,2.3163,2.42153,2.84891,2.89384,1.96982,1.81095
2.63779,2.83589,2.84553,2.854,3.83716,3.82944,3.02858,3.59342,2.54597,2.4077,3.28063,3.36197,3.10109,2.88741,2.70909,3.21351,2.60717,2.80658,2.45122,2.3361,2.30468,2.597,2.36085,3.09211,2.10981,2.10446,2.03374,2.10996,2.46521,2.58575,1.68963,1.79498
2.91846,3.03583,2.92159,2.5407,4.13371,4.12949,3.81366,3.00092,2.57303,2.08634,3.11741,2.80886,3.1183,2.57713,2.93695,2.73274,3.11347,2.92313,2.78247,2.6352,2.52389,2.64847,3.04854,3.17422,2.20955,2.10911,2.07904,1.97497,2.61625,2.69159,2.01527,2.02876
2.26116,2.68387,2.45647,2.25408,3.33374,3.19885,2.97605,2.97663,2.28021,1.95495,2.71094,2.26721,2.6821,2.56344,2.12095,2.15216,2.3145,2.28644,2.37737,2.16865,2.03424,2.03538,2.00425,2.26978,1.78769,1.69534,1.68359,1.89149,2.15403,2.14086,1.64492,1.59634
2.99439,3.04293,3.56873,3.20741,3.82369,3.85518,3.34817,3.80503,2.79253,2.41446,4.13693,3.11755,3.57321,3.36881,2.84507,2.67613,3.33924,3.16539,2.83561,2.91265,2.79701,2.79791,2.76783,3.39169,2.42449,2.34457,2.37853,2.32705,2.95876,2.73464,2.33983,1.89073
1.88202,2.00434,2.31896,2.20561,2.94725,3.20019,3.24906,3.33711,1.99761,1.81588,2.88245,2.7936,2.43158,2.4565,2.99304,2.89487,2.47202,2.37848,2.15744,2.1707,1.93222,1.95817,2.6708,2.69407,1.59588,1.7611,1.77452,1.71136,2.1892,2.14263,1.35599,1.5538
1.54091,1.54844,2.58364,2.60707,4.23704,3.92683,3.40833,2.99684,1.80653,1.68464,2.82913,2.21771,2.8298,2.25319,2.37212,2.27778,2.08319,1.94351,1.91675,1.42974,2.08694,1.7381,2.21677,1.5874,1.42047,1.45321,1.58364,1.27171,1.80463,1.68868,1.32911,1.29951
1.52724,1.60394,2.27517,2.19767,3.17067,3.32579,2.59922,2.96838,1.3385,1.174,2.50171,1.93781,2.3476,2.34477,2.18004,2.45259,1.57059,1.51686,1.37898,1.22505,1.11259,1.13207,1.95078,1.89271,0.901743,0.921048,1.19075,1.18069,1.5376,1.48579,1.15765,1.13795
2.88604,3.09511,3.38935,3.03552,3.33049,4.0011,3.11896,3.56821,2.34643,2.31735,4.1427,3.76525,3.70268,3.33936,2.88353,2.82352,3.45438,3.198,3.1573,3.06621,2.43915,2.87316,2.74025,3.35814,2.14618,2.23294,2.39249,2.33916,2.78474,3.01133,2.03486,2.15415
2.41664,2.57503,2.58201,2.57223,3.29005,3.2208,3.45659,3.2092,2.10301,1.76078,3.30383,3.11888,3.03453,2.74741,3.37219,2.79247,2.55058,2.42182,1.97372,1.80651,1.69708,1.89789,2.6172,2.25333,1.63982,1.45942,2.1473,1.71962,2.23792,1.84802,1.45125,1.44783
2.18331,2.14504,2.29707,2.14411,2.91214,2.87264,3.07451,3.0753,1.90465,1.64482,2.30777,1.95252,2.44466,2.09077,2.12606,1.88508,2.38248,2.20697,1.85737,1.78862,2.01087,1.88568,2.10559,2.15001,1.95036,1.75327,1.71786,1.80315,2.19654,1.94993,1.62787,1.51349
1.88393,1.9503,1.76501,1.95786,3.33558,3.25929,2.8335,3.05175,1.3065,1.1699,2.71497,2.22353,2.0487,2.20061,1.68418,1.77002,0.97211,1.22686,0.990193,0.972983,0.865282,1.03003,1.76372,1.32744,0.92805,0.834918,1.58351,1.14184,1.45006,1.30105,0.984549,0.766804
1.70685,1.63382,2.34529,2.03329,2.86025,2.88578,2.32687,1.96412,2.00234,1.70264,2.13478,1.8277,2.41004,2.69228,1.43725,1.36437,1.9987,2.00393,1.7855,1.50598,2.19562,1.89286,1.68412,2.51326,1.80181,1.64356,1.56941,1.53624,1.64107,1.74711,1.61473,1.44417
2.24114,2.26022,2.22651,2.0424,2.7646,2.98095,3.5733,2.96401,2.11545,1.74698,2.60824,2.27089,2.5457,2.37073,2.17761,2.26533,2.4528,2.59581,2.34252,2.43288,2.24602,1.99042,2.40154,2.79526,1.89599,2.02107,1.82752,1.64944,2.11444,2.0613,1.51855,1.48705
2.57178,2.54098,2.62591,2.39756,3.17106,3.54324,3.61203,3.47285,2.74927,2.30468,3.56887,2.99118,3.04593,2.75576,2.82797,2.84954,2.89605,2.67268,2.77126,2.3884,2.60104,2.33241,2.08565,2.37514,2.19539,2.10033,2.4185,2.25859,2.70676,2.76337,1.9603,1.85696
2.14635,2.50841,2.45018,2.42452,2.75928,3.08266,3.29646,3.37839,1.96943,1.67294,2.91639,2.74221,2.86209,2.62758,2.49558,2.46459,2.55231,2.56702,2.4367,2.30758,2.00971,1.89885,2.37563,2.32784,1.85114,1.79299,1.97334,1.89838,2.15123,2.14625,1.7896,1.61264
2.44614,2.30688,2.51209,2.50062,3.24774,3.01478,2.74099,2.02343,2.14569,1.76725,1.93828,1.78661,2.64973,2.35658,2.16328,2.01,2.48611,2.37435,2.01485,2.10528,2.1406,1.99665,2.12727,2.36712,1.8814,1.77773,2.08433,2.01156,2.3189,2.10571,1.61453,1.52424
